"Tipo de contacto","Fecha hora contacto","Coorde.nadaX","coorden.adaY"
"Recogida",2021-04-28,456328.48,3099139.07
"Excremento",2021-04-28,432201.68,3110053.25
"Recogida",2021-04-29,430457.38,3110826.55
"Recogida",2021-04-29,458315.5,3101812.89
"Recogida",2021-04-29,439218.65,3073695.79
"Recogida",2021-04-29,439196.19,3073696.53
"Recogida",2021-04-29,456915.64,3107612.85
"Captura",2021-04-29,457567.19,3108120.66
"Recogida",2021-04-29,455334.96,3098814.27
"Captura",2021-04-29,454689.07,3099243.26
"Captura",2021-04-29,457627.46,3108295.52
"Captura",2021-04-29,457673.3,3108401.47
"Recogida",2021-04-29,458797.7,3100552.1
"Observada",2021-04-29,435169.39,3112732.86
"Observada",2021-04-28,433638.78,3110271.11
"Recogida",2021-04-29,455406.8,3098841.62
"Captura",2021-04-30,432684.48,3111181.7
"Recogida",2021-04-29,454878.68,3097884.36
"Recogida",2021-04-29,457827.56,3114538.33
"Captura",2021-04-30,457857.01,3100834.7
"Captura",2021-04-30,439122.39,3073287.82
"Captura",2021-04-30,439063.91,3073318.12
"Observada",2021-04-30,438825.53,3073838.08
"Recogida",2021-04-30,438898.11,3073980.14
"Captura",2021-04-30,432607.2,3110244.34
"Captura",2021-04-30,432607.2,3110244.34
"Recogida",2021-04-30,439436.43,3073180.81
"Recogida",2021-04-30,435161.96,3112752.59
"Captura",2021-04-30,438907.89,3073951.82
"Captura",2021-04-30,438914.72,3073995.27
"Recogida",2021-04-30,440263.58,3072799.79
"Captura",2021-04-30,439319.71,3074250.27
"Recogida",2021-04-30,450753.77,3096300.99
"Recogida",2021-04-24,456673.82,3098293.54
"Recogida",2021-04-24,456814.67,3098212.39
"Recogida",2021-04-24,456836.53,3098199.77
"Captura",2021-04-30,457617.34,3108262.3
"Captura",2021-04-30,438980.13,3073722.27
"Captura",2021-04-30,454902.04,3097870.55
"Excremento",2021-05-01,432102.16,3110074.47
"Captura",2021-05-01,453681.86,3097816.11
"Captura",2021-05-01,434425.85,3112038.34
"Recogida",2021-05-01,439394.54,3073093.35
"Muda",2021-05-01,439385.92,3074302.21
"Recogida",2021-04-30,457908,3100189.79
"Observada",2021-04-24,459100.53,3099144.44
"Recogida",2021-04-24,459100.53,3099144.44
"Captura",2021-05-01,434396.75,3112901.07
"Captura",2021-05-01,434237.14,3112565.45
"Recogida",2021-04-30,457911.58,3100207.86
"Captura",2021-05-01,454405.99,3097817.71
"Captura",2021-05-01,454517.13,3097846.25
"Captura",2021-05-01,440068.23,3073949.08
"Captura",2021-05-01,457316.9,3107595.24
"Recogida",2021-05-01,454102.66,3096693.34
"Recogida",2021-05-01,454147.8,3098016.77
"Recogida",2021-05-01,454220.35,3097882.88
"Recogida",2021-05-01,454102.66,3096693.34
"Captura",2021-05-01,454349.92,3098143.91
"Captura",2021-05-01,432281.7,3110422.26
"Recogida",2021-05-01,453305.74,3097969.48
"Recogida",2021-04-29,453277.49,3097968.7
"Recogida",2021-05-01,457745.68,3100225.85
"Observada",2021-05-01,456329.7,3100546.44
"Captura",2021-05-01,439575.6,3074670.53
"Observada",2021-05-01,432763.2,3110368.97
"Captura",2021-05-01,435084.65,3112920.52
"Captura",2021-05-01,456951.87,3098199.5
"Recogida",2021-05-01,434348.05,3112997.92
"Recogida",2021-05-01,454335.77,3098096.62
"Observada",2021-05-01,431139.25,3110516.25
"Muda",2021-05-02,457322.17,3107586.29
"Captura",2021-05-02,434368.9,3112928.91
"Recogida",2021-04-30,454162.28,3098875.34
"Muda",2021-05-02,457336.8,3107591.64
"Captura",2021-05-02,434470.05,3112105.94
"Observada",2021-05-02,455336.71,3093539.01
"Captura",2021-05-02,434474.7,3111521.52
"Captura",2021-05-02,432489.1,3110290.81
"Captura",2021-05-02,454308.35,3097872.83
"Captura",2021-05-02,439522.33,3074447.96
"Captura",2021-05-02,458060.38,3100075.64
"Captura",2021-05-02,434022.27,3112423.64
"Recogida",2021-05-02,434262.3,3112933.78
"Captura",2021-05-02,458130.17,3100244.62
"Recogida",2021-05-02,454914.81,3104024.47
"Muda",2021-05-02,458106.55,3100190.82
"Observada",2021-05-02,434769.47,3112156.89
"Recogida",2021-05-02,457795.38,3114470.36
"Recogida",2021-05-03,454831.42,3096613.71
"Recogida",2021-05-03,439817.34,3077057.4
"Captura",2021-05-03,458291.97,3101702.49
"Captura",2021-05-03,434540.99,3111521.71
"Captura",2021-05-03,458153.29,3101314.65
"Captura",2021-05-03,458048.81,3101373.83
"Recogida",2021-05-02,432510.7,3110345.26
"Captura",2021-05-03,456362.84,3098654.2
"Recogida",2021-05-03,457039.26,3093294.65
"Recogida",2021-05-03,434627.05,3113644.29
"Recogida",2021-05-03,456763.44,3098240.27
"Recogida",2021-05-02,456754.85,3098212.37
"Captura",2021-05-03,458109.49,3100235.12
"Muda",2021-05-03,457917.04,3100241.9
"Muda",2021-05-03,438826.94,3073698.84
"Recogida",2021-05-03,457465.59,3108135.46
"Captura",2021-05-04,433692.36,3110242.58
"Captura",2021-05-04,432306.27,3111184.89
"Captura",2021-05-04,432306.27,3111184.89
"Captura",2021-05-04,432306.27,3111184.89
"Captura",2021-05-04,435062.79,3113038.68
"Captura",2021-05-04,439227.12,3073561.13
"Captura",2021-05-04,435137.85,3112795.06
"Captura",2021-05-04,434810.72,3112690.28
"Recogida",2021-05-04,434438.58,3112650.98
"Recogida",2021-05-04,438423.3,3071971.31
"Captura",2021-05-04,458666.02,3100395.43
"Captura",2021-05-04,434526.85,3113082.55
"Excremento",2021-05-03,438826.9,3073698.51
"Recogida",2021-05-04,456754.42,3098228.2
"Captura",2021-05-04,457265.7,3098158.97
"Captura",2021-05-04,433678.96,3110052.12
"Recogida",2021-05-04,437806.06,3087549.66
"Captura",2021-05-04,439413.75,3073160.37
"Captura",2021-05-04,433671.98,3110301.88
"Observada",2021-05-04,456445.47,3106804.49
"Captura",2021-05-04,439168.39,3073308.65
"Observada",2021-05-04,433341.25,3107787.41
"Muda",2021-05-04,457883.03,3100112.62
"Observada",2021-05-04,433889.28,3113299.87
"Muda",2021-05-04,439387.7,3074173.89
"Muda",2021-05-04,439388.95,3074173.1
"Muda",2021-05-04,458190.98,3100139.35
"Muda",2021-05-04,439476.92,3074348.83
"Recogida",2021-05-04,433476.86,3110298.77
"Muda",2021-05-04,439331.8,3074474.47
"Muda",2021-05-04,439331.83,3074475.02
"Muda",2021-05-04,439455.33,3074363.19
"Recogida",2021-05-04,447826.77,3085438.02
"Captura",2021-05-05,457396.77,3107702.74
"Captura",2021-05-05,439987.65,3072891.82
"Recogida",2021-05-03,458996.91,3101375.82
"Muda",2021-05-05,458356.86,3100255.94
"Recogida",2021-05-04,458045.62,3101353.9
"Excremento",2021-05-05,434722.54,3112632.63
"Muda",2021-05-05,434734.36,3112642.67
"Captura",2021-05-05,434806.83,3112661.19
"Captura",2021-05-05,434805.1,3112688.62
"Recogida",2021-05-05,432294.89,3110468.12
"Captura",2021-05-05,458120.75,3108573.44
"Recogida",2021-05-05,435840.5,3113358.69
"Captura",2021-05-05,457399.99,3107702.04
"Recogida",2021-05-05,457384.15,3100699.64
"Captura",2021-05-05,434346.37,3111273.94
"Recogida",2021-05-05,454141.33,3099577.23
"Captura",2021-05-05,439152.99,3074687.58
"Captura",2021-05-05,457202.92,3107774.23
"Muda",2021-05-05,458028.34,3108610.06
"Captura",2021-05-05,457906.67,3108270.23
"Recogida",2021-05-05,439233.01,3074223.73
"Recogida",2021-05-05,439230.33,3074184.91
"Recogida",2021-05-05,453134.79,3098445.96
"Recogida",2021-05-05,432419.31,3110486.82
"Captura",2021-05-06,440217.36,3072827.87
"Recogida",2021-05-05,439176.99,3072911.41
"Observada",2021-05-06,452667.1,3096492.13
"Captura",2021-05-06,439306.6,3073202.4
"Muda",2021-05-06,438771.71,3073531.5
"Observada",2021-05-05,450795.05,3097258.17
"Recogida",2021-05-06,432546.11,3110331.94
"Observada",2021-05-06,432371.13,3108060.92
"Recogida",2021-05-06,457541.21,3100334.73
"Recogida",2021-05-06,453921.79,3096763.25
"Recogida",2021-05-06,448347.19,3095597.15
"Muda",2021-05-06,431497.52,3110217.02
"Observada",2021-05-06,454005.21,3096704.5
"Captura",2021-05-06,431445.06,3110140.71
"Muda",2021-05-06,439403.71,3074286.35
"Muda",2021-05-06,431452.38,3110202.82
"Recogida",2021-05-06,439289.45,3074560.65
"Muda",2021-05-06,431995.2,3110202.97
"Observada",2021-05-06,457557.66,3107856.25
"Observada",2021-05-06,457685.5,3108153.81
"Captura",2021-05-07,458217.07,3101484.18
"Muda",2021-05-07,432653.3,3110932.07
"Captura",2021-05-07,458391.56,3100591.88
"Muda",2021-05-07,458304.19,3100585.24
"Muda",2021-05-07,458289.69,3100575.37
"Recogida",2021-05-05,458226.48,3100528.46
"Recogida",2021-05-07,458227.82,3100513.57
"Muda",2021-05-07,458150.59,3100124.96
"Captura",2021-05-07,431766.79,3111871.8
"Captura",2021-05-07,431628.79,3111988.59
"Muda",2021-05-07,458134.08,3100145.3
"Muda",2021-05-07,458010.27,3100139.38
"Muda",2021-05-07,434365.56,3113083.33
"Captura",2021-05-07,434020.85,3112415.1
"Muda",2021-05-07,458582.89,3100362.13
"Muda",2021-05-07,458303.75,3100335.92
"Recogida",2021-05-07,455382.29,3098803.09
"Observada",2021-05-07,457306.18,3107880.8
"Captura",2021-05-07,432371.24,3109874.88
"Observada",2021-05-07,439226.79,3074809.07
"Captura",2021-05-07,440044.41,3073342.43
"Captura",2021-05-07,454823.76,3098277.33
"Captura",2021-05-07,454991.03,3098716.72
"Muda",2021-05-07,434910.92,3112690.13
"Captura",2021-05-07,454991.03,3098716.72
"Captura",2021-05-07,454809.61,3098277.5
"Captura",2021-05-07,454809.61,3098277.5
"Muda",2021-05-07,439446.88,3074903.4
"Recogida",2021-05-07,454620.88,3097608
"Recogida",2021-05-07,453330.12,3097971.7
"Captura",2021-05-07,453406.04,3097920.66
"Captura",2021-05-07,452889.68,3097640.14
"Recogida",2021-05-07,453860.5,3096933.18
"Captura",2021-05-07,457727.1,3108354.02
"Muda",2021-05-07,458237.49,3100237.23
"Captura",2021-05-07,434422.79,3111584.25
"Captura",2021-05-07,434456.07,3111660.74
"Recogida",2021-05-07,435017.39,3112993.45
"Muda",2021-05-07,435005.7,3112577.12
"Captura",2021-05-07,458044.47,3100311.38
"Captura",2021-05-07,438963.22,3074283.62
"Captura",2021-05-07,449553.13,3100029.45
"Muda",2021-05-07,458361.51,3100282.27
"Captura",2021-05-07,455542.53,3097904.78
"Captura",2021-05-07,434397.78,3112924.3
"Captura",2021-05-07,457861.87,3100825.37
"Captura",2021-05-07,434384.44,3113007.16
"Recogida",2021-05-07,434842.7,3112037.38
"Captura",2021-05-07,439255.23,3073869.24
"Captura",2021-05-07,453036.65,3098396.64
"Captura",2021-05-07,438887.98,3073544.85
"Muda",2021-05-07,432697.41,3110339.25
"Captura",2021-05-08,438967.66,3074144.64
"Recogida",2021-05-07,457425,3095945.83
"Recogida",2021-05-07,454777.13,3100825.32
"Captura",2021-05-07,452589.19,3097687.4
"Captura",2021-05-08,439464.35,3073146.83
"Captura",2021-05-08,453839.18,3097681.65
"Observada",2021-05-08,458601.43,3101238.26
"Captura",2021-05-08,435115.16,3112642.6
"Recogida",2021-05-07,458897.93,3100572.07
"Captura",2021-05-08,432826.57,3110206.57
"Observada",2021-05-08,457449.03,3107769.1
"Recogida",2021-05-08,455438.44,3097456.54
"Muda",2021-05-08,438817.47,3073563.63
"Muda",2021-05-08,438810.75,3073565
"Muda",2021-05-08,438817.77,3073562.52
"Muda",2021-05-08,438818.09,3073562.63
"Recogida",2021-05-08,457318.89,3100658.36
"Recogida",2021-05-08,452109.28,3100225.02
"Captura",2021-05-08,432412.26,3109877.54
"Muda",2021-05-08,440003,3074226.24
"Muda",2021-05-08,457207.69,3107777.91
"Captura",2021-05-08,454960.73,3097998.25
"Captura",2021-05-08,453156.91,3097537.24
"Captura",2021-05-08,453264.82,3097549.63
"Captura",2021-05-08,453517.98,3097736.59
"Muda",2021-05-08,457548.81,3108284.48
"Captura",2021-05-08,452200.98,3097676.94
"Captura",2021-05-08,452228.43,3097667.65
"Muda",2021-05-08,434171.24,3111793.78
"Muda",2021-05-08,456505.53,3098226.87
"Muda",2021-05-08,434172.52,3111792.07
"Muda",2021-05-08,434172.7,3111793.88
"Captura",2021-05-08,434170.77,3111794.16
"Recogida",2021-05-08,453976.32,3097784.09
"Captura",2021-05-08,434511.48,3112383.54
"Recogida",2021-05-08,454962.84,3097956.33
"Observada",2021-05-08,456181.52,3103632.9
"Recogida",2021-05-07,434732.58,3113696.45
"Captura",2021-05-08,457436.41,3108154.05
"Captura",2021-05-08,455226.5,3099250.63
"Captura",2021-05-08,457559.56,3108090.05
"Muda",2021-05-08,439422.97,3074577.14
"Captura",2021-05-08,439416.32,3074594.34
"Captura",2021-05-08,455397.98,3098292.53
"Captura",2021-05-08,455397.98,3098292.53
"Recogida",2021-05-08,452810.95,3098477.44
"Muda",2021-05-09,433704.55,3110078.14
"Captura",2021-05-09,457539.18,3107943
"Muda",2021-05-09,457344.29,3108172.96
"Captura",2021-05-09,438860.82,3073571.46
"Recogida",2021-05-09,434340.16,3113010.59
"Captura",2021-05-09,453307.97,3098553.21
"Captura",2021-05-09,453376.88,3097864.75
"Captura",2021-05-09,453362.92,3097844.5
"Recogida",2021-05-09,436767.45,3077380.7
"Recogida",2021-05-07,456718.48,3098409.85
"Captura",2021-05-09,431762.94,3110259.12
"Captura",2021-05-09,431711.33,3110263.73
"Recogida",2021-05-07,456714.84,3098415.04
"Recogida",2021-05-09,432464.13,3111257.12
"Captura",2021-05-09,457978.68,3108297.08
"Recogida",2021-05-07,456707.28,3098427.03
"Captura",2021-05-09,431270.07,3110287.83
"Recogida",2021-05-09,458520.68,3101213.47
"Captura",2021-05-10,454965.09,3097896.16
"Observada",2021-05-07,430781.86,3108972.36
"Captura",2021-05-10,458411.63,3101619.76
"Recogida",2021-05-09,452677.7,3096450.12
"Recogida",2021-05-05,453072.36,3096729.47
"Captura",2021-05-10,453710.84,3097694.28
"Captura",2021-05-10,434486.06,3113165.83
"Captura",2021-05-10,454318.42,3097866.48
"Captura",2021-05-10,454318.42,3097866.48
"Captura",2021-05-10,455131.65,3097870.28
"Recogida",2021-05-10,458523.17,3101219.18
"Recogida",2021-05-10,458871.47,3100626.23
"Captura",2021-05-10,434995.49,3112531.12
"Captura",2021-05-10,435197.75,3112566.59
"Muda",2021-05-10,439477.61,3074488.26
"Observada",2021-05-10,432513.05,3110832.9
"Captura",2021-05-10,457368.45,3096869.54
"Captura",2021-05-10,454010.81,3099223.53
"Captura",2021-05-10,454792.48,3098272.8
"Recogida",2021-05-10,439256.1,3073611.07
"Recogida",2021-05-10,439247.88,3073594.86
"Captura",2021-05-10,452752.88,3098736.29
"Captura",2021-05-10,452752.88,3098736.29
"Recogida",2021-05-10,439261.93,3073598.11
"Captura",2021-05-10,439408.93,3074517.57
"Recogida",2021-05-10,434341.95,3112596.52
"Captura",2021-05-10,434481.4,3112715.07
"Recogida",2021-05-10,456581.78,3093291.02
"Recogida",2021-05-10,456772.82,3093312.19
"Captura",2021-05-10,455797.57,3098293.98
"Captura",2021-05-10,456310.58,3098631.58
"Recogida",2021-03-31,457153.92,3093870.72
"Recogida",2021-05-09,431706.81,3115045.88
"Muda",2021-05-10,457908.89,3100431.47
"Captura",2021-05-10,432094.51,3112044.7
"Muda",2021-05-10,458320.22,3100197.9
"Captura",2021-05-10,432262.85,3111981.11
"Muda",2021-05-10,455953.82,3097811.41
"Captura",2021-05-10,458154.27,3100335.2
"Muda",2021-05-10,458308.45,3100272.42
"Captura",2021-05-09,453163.06,3097521.28
"Captura",2021-05-10,454997.76,3099253.72
"Captura",2021-05-10,455835.44,3097775.69
"Recogida",2021-05-10,439481.03,3072658
"Observada",2021-05-08,450807.32,3099697.04
"Captura",2021-05-11,456613.43,3098294.82
"Captura",2021-05-11,457843.33,3101222.61
"Recogida",2021-05-10,455271.95,3097919.97
"Muda",2021-05-11,440042.64,3073388.14
"Muda",2021-05-11,440051.15,3073519.86
"Muda",2021-05-11,440048.17,3073551.39
"Muda",2021-05-11,440048.38,3073551.08
"Muda",2021-05-11,440044.59,3073579.23
"Captura",2021-05-11,454593.83,3099204.91
"Captura",2021-05-11,432695.48,3111142.89
"Captura",2021-05-11,456398.01,3098083.92
"Recogida",2021-05-11,435011.57,3113037.09
"Muda",2021-05-11,439513.67,3074697.1
"Recogida",2021-05-11,434777.8,3111891.97
"Captura",2021-05-11,434330.25,3113049.82
"Observada",2021-05-10,439269.66,3077008.28
"Captura",2021-05-11,456096.38,3097068.62
"Muda",2021-05-11,457705.42,3100353.51
"Muda",2021-05-11,457696.39,3100362.82
"Muda",2021-05-11,457726.51,3100332.81
"Captura",2021-05-11,457855.36,3100063.27
"Captura",2021-05-11,435131.17,3112711.27
"Observada",2021-04-26,430246.47,3109089.3
"Observada",2021-05-11,455558.33,3096106.6
"Captura",2021-05-11,455338.11,3097099.53
"Captura",2021-05-11,432365.52,3110502.54
"Captura",2021-05-11,438993.94,3073555.06
"Recogida",2021-05-11,439475.67,3073140.71
"Recogida",2021-05-11,454316.37,3098134.25
"Captura",2021-05-12,453005.55,3097479.61
"Captura",2021-05-12,431614.42,3112995.35
"Recogida",2021-05-12,458843.69,3100627.83
"Captura",2021-05-12,439025.4,3073341.81
"Observada",2021-05-09,432153.45,3110102.46
"Captura",2021-05-12,439042.71,3073330.77
"Captura",2021-05-12,453710.84,3097694.28
"Muda",2021-05-12,435105.82,3112613.43
"Recogida",2021-05-12,455347.51,3097589.35
"Muda",2021-05-12,434282.56,3111162.31
"Recogida",2021-05-10,439105.16,3074314.94
"Recogida",2021-05-11,439085.24,3074343.33
"Recogida",2021-05-12,434528.19,3112382.81
"Muda",2021-05-12,439115.5,3074325.34
"Recogida",2021-05-11,457157.36,3098339.35
"Observada",2021-05-12,457168.52,3098283.48
"Muda",2021-05-12,434439.08,3111515.84
"Muda",2021-05-12,434470.26,3111447.73
"Observada",2021-05-12,439762.16,3074294.45
"Excremento",2021-05-12,432375.25,3109986.72
"Captura",2021-05-12,432349.41,3109917.57
"Captura",2021-05-12,439297.48,3074586.03
"Recogida",2021-05-12,453971.02,3084777.44
"Muda",2021-05-12,439327.38,3074473.52
"Captura",2021-05-12,450635.69,3096382.5
"Recogida",2021-05-12,457625.9,3096810.56
"Recogida",2021-05-12,453353.54,3097982.76
"Observada",2021-05-12,458686.24,3097488.37
"Captura",2021-05-12,458683,3097488.21
"Captura",2021-05-12,434991.88,3112578.15
"Recogida",2021-04-30,457940.81,3114550.39
"Recogida",2021-05-12,452793.85,3098855.72
"Observada",2021-05-12,450561.5,3096711.3
"Captura",2021-05-12,431129.7,3110302.67
"Captura",2021-05-12,457368.34,3108215.22
"Captura",2021-05-12,457269.13,3107654.08
"Recogida",2021-05-12,456309.35,3096748.71
"Captura",2021-05-12,431362.67,3110187.27
"Captura",2021-05-12,431172.51,3110298.07
"Excremento",2021-05-12,431144.68,3110298.65
"Recogida",2021-05-12,434349.66,3112646.92
"Captura",2021-05-13,453950.09,3099251.87
"Observada",2021-05-07,447493,3087134.9
"Observada",2021-05-12,432908.48,3109814.99
"Captura",2021-05-13,452522.85,3097651.73
"Captura",2021-05-13,452497.74,3097691.47
"Captura",2021-05-13,453916.14,3098478.55
"Recogida",2021-05-13,439464.02,3074070.07
"Captura",2021-05-13,456812.29,3098198.16
"Captura",2021-05-13,457673.98,3108369.03
"Captura",2021-05-13,438983.71,3074542.99
"Captura",2021-05-13,456881.52,3098198.74
"Captura",2021-05-13,431520.19,3110239.66
"Captura",2021-05-13,457458.06,3108224.51
"Muda",2021-05-13,439134.74,3074410.98
"Captura",2021-05-13,455344.7,3097630.02
"Observada",2021-05-13,430721.82,3107419.35
"Captura",2021-05-13,455442.33,3097692.6
"Captura",2021-05-13,457942.27,3108261.89
"Observada",2021-05-13,456493.04,3093239.07
"Captura",2021-05-13,457841.94,3108297.07
"Recogida",2021-05-13,453333.83,3097979.9
"Recogida",2021-05-13,453331.92,3097932.79
"Recogida",2021-05-13,433430.15,3110178.46
"Observada",2021-05-13,457821.64,3108201.56
"Observada",2021-05-13,456144.57,3096873.82
"Observada",2021-05-13,431400.01,3110135.01
"Captura",2021-05-14,440044.41,3073342.43
"Captura",2021-05-14,452594.63,3097668
"Muda",2021-05-14,457995.63,3101295.6
"Captura",2021-05-14,440104.75,3074077.24
"Captura",2021-05-14,458934.15,3101506.8
"Captura",2021-05-14,458474.53,3101318.72
"Captura",2021-05-14,458274.13,3100577.99
"Captura",2021-05-14,458656.66,3100588.67
"Captura",2021-05-14,453784.57,3097835.03
"Captura",2021-05-14,458382.16,3100512.95
"Captura",2021-05-14,458657.42,3100410.17
"Captura",2021-05-14,431336.95,3110163.08
"Recogida",2021-05-14,453490.32,3097124.54
"Muda",2021-05-14,457526.52,3100363.09
"Captura",2021-05-14,439416.61,3074343.12
"Muda",2021-05-14,439471.15,3074548.52
"Captura",2021-05-14,432233.18,3110095.11
"Captura",2021-05-14,454021.82,3097873.68
"Captura",2021-05-14,456789.76,3098213.76
"Muda",2021-05-14,439455.19,3074554.45
"Captura",2021-05-14,456683.55,3098278.57
"Captura",2021-05-14,458165.94,3100910.26
"Captura",2021-05-14,432514.4,3110250.81
"Captura",2021-05-14,434278.31,3112561.25
"Recogida",2021-05-14,431611.65,3112626.15
"Captura",2021-05-14,438817.27,3073629.51
"Muda",2021-05-14,457980.73,3100969.06
"Captura",2021-05-14,457584.8,3100538.38
"Captura",2021-05-14,457588.09,3100547.29
"Recogida",2021-05-14,457114.34,3095942.22
"Captura",2021-05-14,458215.64,3100057.13
"Recogida",2021-05-14,450325.43,3095796.76
"Captura",2021-05-14,455835.44,3097775.69
"Captura",2021-05-14,432364.48,3109939.43
"Recogida",2021-05-14,453804.07,3097266.14
